season,team_id,team,team_season_id,snapshot_date,checkpoint_pct,dataset_role,made_playoffs,season_pct,points_per_game,win_pct,goal_diff_per_game,last_5_points,last_5_goal_diff,points_rank_pct,points_gap_to_cutline,playoff_share,games_played,scheduled_games,games_remaining,league_teams,playoff_spots,points,match_points,points_adjustment,wins,draws,losses,goals_for,goals_against,goal_diff,cutline_points,last_5_games,last_match_date,baseline_top_k,source_url
2024,20907,Kansas City Current,2024_20907,2024-06-19,0.5,train,Yes,0.5,2.230769230769231,0.6153846153846154,1.0769230769230769,11,5,0.038461538461538464,14,0.5714285714285714,13,26,13,14,8,29,29,0,8,5,0,33,19,14,15,5,2024-06-14,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,15366,North Carolina Courage,2024_15366,2024-06-19,0.5,train,Yes,0.5,1.2307692307692308,0.38461538461538464,-0.15384615384615385,4,-4,0.46153846153846156,1,0.5714285714285714,13,26,13,14,8,16,16,0,5,1,7,13,15,-2,15,5,2024-06-15,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,15362,Portland Thorns FC,2024_15362,2024-06-19,0.5,train,Yes,0.5,1.7692307692307692,0.5384615384615384,0.6923076923076923,10,6,0.3076923076923077,8,0.5714285714285714,13,26,13,14,8,23,23,0,7,2,4,25,16,9,15,5,2024-06-16,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,22187,Bay FC,2024_22187,2024-06-19,0.5,train,Yes,0.5,0.9230769230769231,0.3076923076923077,-0.6153846153846154,6,-2,0.8461538461538461,-3,0.5714285714285714,13,26,13,14,8,12,12,0,4,0,9,17,25,-8,15,5,2024-06-16,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,15360,Chicago Red Stars,2024_15360,2024-06-19,0.5,train,Yes,0.5,1.3076923076923077,0.38461538461538464,-0.07692307692307693,4,-1,0.38461538461538464,2,0.5714285714285714,13,26,13,14,8,17,17,0,5,2,6,18,19,-1,15,5,2024-06-14,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,20905,Racing Louisville FC,2024_20905,2024-06-19,0.5,train,No,0.5,1.1538461538461537,0.23076923076923078,0.15384615384615385,7,0,0.5769230769230769,0,0.5714285714285714,13,26,13,14,8,15,15,0,3,6,4,19,17,2,15,5,2024-06-19,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,21423,San Diego Wave FC,2024_21423,2024-06-19,0.5,train,No,0.5,1.0769230769230769,0.23076923076923078,-0.07692307692307693,3,-2,0.6923076923076923,-1,0.5714285714285714,13,26,13,14,8,14,14,0,3,5,5,12,13,-1,15,5,2024-06-19,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,19141,Utah Royals,2024_19141,2024-06-19,0.5,train,No,0.5,0.5384615384615384,0.15384615384615385,-1.0769230769230769,3,-4,1.0,-8,0.5714285714285714,13,26,13,14,8,7,7,0,2,1,10,7,21,-14,15,5,2024-06-16,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,21422,Angel City FC,2024_21422,2024-06-19,0.5,train,No,0.5,1.1538461538461537,0.3076923076923077,-0.38461538461538464,5,-2,0.5769230769230769,0,0.5714285714285714,13,26,13,14,8,15,15,0,4,3,6,15,20,-5,15,5,2024-06-19,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,15363,Seattle Reign FC,2024_15363,2024-06-19,0.5,train,No,0.5,0.6153846153846154,0.15384615384615385,-0.9230769230769231,1,-9,0.9230769230769231,-7,0.5714285714285714,13,26,13,14,8,8,8,0,2,2,9,13,25,-12,15,5,2024-06-16,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,17346,Houston Dash,2024_17346,2024-06-19,0.5,train,No,0.5,1.0,0.23076923076923078,-0.6923076923076923,7,0,0.7692307692307693,-2,0.5714285714285714,13,26,13,14,8,13,13,0,3,4,6,11,20,-9,15,5,2024-06-15,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,18206,Orlando Pride,2024_18206,2024-07-06,0.6,train,Yes,0.6153846153846154,2.375,0.6875,1.25,11,10,0.0,20,0.5714285714285714,16,26,10,14,8,38,38,0,11,5,0,32,12,20,18,5,2024-07-06,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,15365,Washington Spirit,2024_15365,2024-07-06,0.6,train,Yes,0.6153846153846154,2.125,0.6875,0.875,10,5,0.15384615384615385,16,0.5714285714285714,16,26,10,14,8,34,34,0,11,1,4,32,18,14,18,5,2024-07-06,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,15364,Gotham FC,2024_15364,2024-07-06,0.6,train,Yes,0.6153846153846154,1.9375,0.5625,0.375,10,2,0.23076923076923078,13,0.5714285714285714,16,26,10,14,8,31,31,0,9,4,3,19,13,6,18,5,2024-07-06,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,20907,Kansas City Current,2024_20907,2024-07-06,0.6,train,Yes,0.6153846153846154,2.1875,0.625,1.125,10,7,0.07692307692307693,17,0.5714285714285714,16,26,10,14,8,35,35,0,10,5,1,40,22,18,18,5,2024-07-06,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,15366,North Carolina Courage,2024_15366,2024-07-06,0.6,train,Yes,0.5769230769230769,1.4666666666666666,0.4666666666666667,0.06666666666666667,7,-1,0.46153846153846156,4,0.5714285714285714,15,26,11,14,8,22,22,0,7,1,7,17,16,1,18,5,2024-06-29,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,15362,Portland Thorns FC,2024_15362,2024-07-06,0.6,train,Yes,0.6153846153846154,1.6875,0.5,0.4375,8,-1,0.3076923076923077,9,0.5714285714285714,16,26,10,14,8,27,27,0,8,3,5,27,20,7,18,5,2024-07-05,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,22187,Bay FC,2024_22187,2024-07-06,0.6,train,Yes,0.6153846153846154,1.125,0.375,-0.5625,9,-1,0.5384615384615384,0,0.5714285714285714,16,26,10,14,8,18,18,0,6,0,10,19,28,-9,18,5,2024-07-06,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,15360,Chicago Red Stars,2024_15360,2024-07-06,0.6,train,Yes,0.6153846153846154,1.4375,0.4375,0.0625,7,1,0.38461538461538464,5,0.5714285714285714,16,26,10,14,8,23,23,0,7,2,7,23,22,1,18,5,2024-07-06,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,20905,Racing Louisville FC,2024_20905,2024-07-06,0.6,train,No,0.5769230769230769,1.0666666666666667,0.2,0.06666666666666667,4,-2,0.6153846153846154,-2,0.5714285714285714,15,26,11,14,8,16,16,0,3,7,5,20,19,1,18,5,2024-06-29,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,21423,San Diego Wave FC,2024_21423,2024-07-06,0.6,train,No,0.6153846153846154,0.9375,0.1875,-0.3125,2,-5,0.7307692307692307,-3,0.5714285714285714,16,26,10,14,8,15,15,0,3,6,7,12,17,-5,18,5,2024-07-05,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,19141,Utah Royals,2024_19141,2024-07-06,0.6,train,No,0.5769230769230769,0.5333333333333333,0.13333333333333333,-1.3333333333333333,4,-7,1.0,-10,0.5714285714285714,15,26,11,14,8,8,8,0,2,2,11,7,27,-20,18,5,2024-06-29,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,21422,Angel City FC,2024_21422,2024-07-06,0.6,train,No,0.6153846153846154,0.9375,0.25,-0.625,4,-4,0.7307692307692307,-3,0.5714285714285714,16,26,10,14,8,15,15,0,4,3,9,16,26,-10,18,5,2024-07-06,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,15363,Seattle Reign FC,2024_15363,2024-07-06,0.6,train,No,0.5769230769230769,0.6666666666666666,0.13333333333333333,-0.8,3,-4,0.9230769230769231,-8,0.5714285714285714,15,26,11,14,8,10,10,0,2,4,9,15,27,-12,18,5,2024-06-30,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,17346,Houston Dash,2024_17346,2024-07-06,0.6,train,No,0.6153846153846154,0.875,0.1875,-0.75,2,-5,0.8461538461538461,-4,0.5714285714285714,16,26,10,14,8,14,14,0,3,5,8,11,23,-12,18,5,2024-07-06,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,18206,Orlando Pride,2024_18206,2024-09-07,0.7,train,Yes,0.6923076923076923,2.4444444444444446,0.7222222222222222,1.2777777777777777,15,13,0.0,21,0.5714285714285714,18,26,8,14,8,44,44,0,13,5,0,35,12,23,23,5,2024-09-01,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,15365,Washington Spirit,2024_15365,2024-09-07,0.7,train,Yes,0.7307692307692307,2.1578947368421053,0.6842105263157895,0.9473684210526315,10,6,0.07692307692307693,18,0.5714285714285714,19,26,7,14,8,41,41,0,13,2,4,39,21,18,23,5,2024-09-07,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,15364,Gotham FC,2024_15364,2024-09-07,0.7,train,Yes,0.6923076923076923,1.8888888888888888,0.5555555555555556,0.3333333333333333,7,-1,0.23076923076923078,11,0.5714285714285714,18,26,8,14,8,34,34,0,10,4,4,21,15,6,23,5,2024-09-01,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,20907,Kansas City Current,2024_20907,2024-09-07,0.7,train,Yes,0.7307692307692307,2.0,0.5789473684210527,0.7894736842105263,6,-2,0.15384615384615385,15,0.5714285714285714,19,26,7,14,8,38,38,0,11,5,3,43,28,15,23,5,2024-09-07,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,15366,North Carolina Courage,2024_15366,2024-09-07,0.7,train,Yes,0.6923076923076923,1.5555555555555556,0.5,0.16666666666666666,12,5,0.3076923076923077,5,0.5714285714285714,18,26,8,14,8,28,28,0,9,1,8,22,19,3,23,5,2024-09-01,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,15362,Portland Thorns FC,2024_15362,2024-09-07,0.7,train,Yes,0.7307692307692307,1.4210526315789473,0.42105263157894735,0.10526315789473684,4,-4,0.38461538461538464,4,0.5714285714285714,19,26,7,14,8,27,27,0,8,3,8,29,27,2,23,5,2024-09-07,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,22187,Bay FC,2024_22187,2024-09-07,0.7,train,Yes,0.7307692307692307,1.263157894736842,0.42105263157894735,-0.3684210526315789,9,0,0.46153846153846156,1,0.5714285714285714,19,26,7,14,8,24,24,0,8,0,11,24,31,-7,23,5,2024-09-07,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,15360,Chicago Red Stars,2024_15360,2024-09-07,0.7,train,Yes,0.6923076923076923,1.2777777777777777,0.3888888888888889,-0.1111111111111111,6,-1,0.5384615384615384,0,0.5714285714285714,18,26,8,14,8,23,23,0,7,2,9,25,27,-2,23,5,2024-09-01,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,20905,Racing Louisville FC,2024_20905,2024-09-07,0.7,train,No,0.7307692307692307,1.0,0.21052631578947367,-0.05263157894736842,3,-3,0.7692307692307693,-4,0.5714285714285714,19,26,7,14,8,19,19,0,4,7,8,26,27,-1,23,5,2024-09-07,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,21423,San Diego Wave FC,2024_21423,2024-09-07,0.7,train,No,0.6923076923076923,0.8888888888888888,0.16666666666666666,-0.3333333333333333,2,-5,0.8461538461538461,-7,0.5714285714285714,18,26,8,14,8,16,16,0,3,7,8,14,20,-6,23,5,2024-09-01,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,19141,Utah Royals,2024_19141,2024-09-07,0.7,train,No,0.7307692307692307,0.7894736842105263,0.21052631578947367,-0.9473684210526315,8,2,0.9230769230769231,-8,0.5714285714285714,19,26,7,14,8,15,15,0,4,3,12,13,31,-18,23,5,2024-09-07,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,21422,Angel City FC,2024_21422,2024-09-07,0.7,train,No,0.7307692307692307,1.105263157894737,0.3157894736842105,-0.47368421052631576,6,-3,0.6153846153846154,-2,0.5714285714285714,19,26,7,14,8,21,21,0,6,3,10,22,31,-9,23,5,2024-09-06,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,15363,Seattle Reign FC,2024_15363,2024-09-07,0.7,train,No,0.7307692307692307,1.0526315789473684,0.2631578947368421,-0.47368421052631576,11,3,0.6923076923076923,-3,0.5714285714285714,19,26,7,14,8,20,20,0,5,5,9,23,32,-9,23,5,2024-09-06,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,17346,Houston Dash,2024_17346,2024-09-07,0.7,train,No,0.6923076923076923,0.7777777777777778,0.16666666666666666,-0.8333333333333334,1,-6,1.0,-9,0.5714285714285714,18,26,8,14,8,14,14,0,3,5,10,12,27,-15,23,5,2024-08-31,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,18206,Orlando Pride,2024_18206,2024-09-22,0.8,train,Yes,0.8076923076923077,2.4285714285714284,0.7142857142857143,1.1904761904761905,13,5,0.0,26,0.5714285714285714,21,26,5,14,8,51,51,0,15,6,0,37,12,25,25,5,2024-09-20,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,15365,Washington Spirit,2024_15365,2024-09-22,0.8,train,Yes,0.8076923076923077,2.0952380952380953,0.6666666666666666,0.8571428571428571,10,4,0.07692307692307693,19,0.5714285714285714,21,26,5,14,8,44,44,0,14,2,5,42,24,18,25,5,2024-09-20,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,15364,Gotham FC,2024_15364,2024-09-22,0.8,train,Yes,0.8076923076923077,2.0476190476190474,0.6190476190476191,0.47619047619047616,12,4,0.15384615384615385,18,0.5714285714285714,21,26,5,14,8,43,43,0,13,4,4,26,16,10,25,5,2024-09-22,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,20907,Kansas City Current,2024_20907,2024-09-22,0.8,train,Yes,0.8076923076923077,2.0,0.5714285714285714,0.8571428571428571,7,0,0.23076923076923078,17,0.5714285714285714,21,26,5,14,8,42,42,0,12,6,3,46,28,18,25,5,2024-09-20,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,15366,North Carolina Courage,2024_15366,2024-09-22,0.8,train,Yes,0.8076923076923077,1.5238095238095237,0.47619047619047616,0.23809523809523808,7,2,0.3076923076923077,7,0.5714285714285714,21,26,5,14,8,32,32,0,10,2,9,28,23,5,25,5,2024-09-21,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,15362,Portland Thorns FC,2024_15362,2024-09-22,0.8,train,Yes,0.7692307692307693,1.35,0.4,0.05,3,-5,0.46153846153846156,2,0.5714285714285714,20,26,6,14,8,27,27,0,8,3,9,29,28,1,25,5,2024-09-13,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,22187,Bay FC,2024_22187,2024-09-22,0.8,train,Yes,0.8076923076923077,1.1904761904761905,0.38095238095238093,-0.38095238095238093,7,1,0.5769230769230769,0,0.5714285714285714,21,26,5,14,8,25,25,0,8,1,12,25,33,-8,25,5,2024-09-20,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,15360,Chicago Red Stars,2024_15360,2024-09-22,0.8,train,Yes,0.8076923076923077,1.380952380952381,0.42857142857142855,-0.047619047619047616,6,-2,0.38461538461538464,4,0.5714285714285714,21,26,5,14,8,29,29,0,9,2,10,27,28,-1,25,5,2024-09-21,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,20905,Racing Louisville FC,2024_20905,2024-09-22,0.8,train,No,0.8076923076923077,1.1904761904761905,0.2857142857142857,0.047619047619047616,9,2,0.5769230769230769,0,0.5714285714285714,21,26,5,14,8,25,25,0,6,7,8,30,29,1,25,5,2024-09-21,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,21423,San Diego Wave FC,2024_21423,2024-09-22,0.8,train,No,0.8076923076923077,0.9047619047619048,0.19047619047619047,-0.42857142857142855,4,-4,0.8461538461538461,-6,0.5714285714285714,21,26,5,14,8,19,19,0,4,7,10,17,26,-9,25,5,2024-09-21,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,19141,Utah Royals,2024_19141,2024-09-22,0.8,train,No,0.8076923076923077,0.7142857142857143,0.19047619047619047,-0.9523809523809523,6,0,1.0,-10,0.5714285714285714,21,26,5,14,8,15,15,0,4,3,14,14,34,-20,25,5,2024-09-22,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,21422,Angel City FC,2024_21422,2024-09-22,0.8,train,No,0.7692307692307693,1.05,0.3,-0.5,6,-1,0.6923076923076923,-4,0.5714285714285714,20,26,6,14,8,21,21,0,6,3,11,23,33,-10,25,5,2024-09-14,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,15363,Seattle Reign FC,2024_15363,2024-09-22,0.8,train,No,0.8076923076923077,0.9523809523809523,0.23809523809523808,-0.5714285714285714,9,0,0.7692307692307693,-5,0.5714285714285714,21,26,5,14,8,20,20,0,5,5,11,23,35,-12,25,5,2024-09-21,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,17346,Houston Dash,2024_17346,2024-09-22,0.8,train,No,0.8076923076923077,0.8095238095238095,0.19047619047619047,-0.8571428571428571,3,-6,0.9230769230769231,-8,0.5714285714285714,21,26,5,14,8,17,17,0,4,5,12,14,32,-18,25,5,2024-09-21,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
